Averaged Runs,Iteration,Algorithm,Fitness,Time (ns),Initial Temp,Decay
5,1,SA,179.6,130720.0,1.0,0.99
5,2,SA,180.0,13120.0,1.0,0.99
5,4,SA,179.4,20960.0,1.0,0.99
5,8,SA,180.4,40460.0,1.0,0.99
5,16,SA,180.8,65920.0,1.0,0.99
5,32,SA,184.0,205020.0,1.0,0.99
5,64,SA,185.6,259400.0,1.0,0.99
5,128,SA,186.8,468220.0,1.0,0.99
5,256,SA,188.4,836180.0,1.0,0.99
5,512,SA,189.6,1607980.0,1.0,0.99
5,1024,SA,189.8,3474400.0,1.0,0.99
5,2048,SA,190.0,6629840.0,1.0,0.99
5,4096,SA,190.0,1.318252E7,1.0,0.99
