Averaged Runs,Iteration,Algorithm,Fitness,Time (ns),Pop Size,Mate Pct,Mutate Pct
1,1,GA,16.0,9876000.0,3000,0.5,0.1
1,2,GA,17.0,6016800.0,3000,0.5,0.1
1,4,GA,17.0,9375000.0,3000,0.5,0.1
1,8,GA,19.0,1.57511E7,3000,0.5,0.1
1,16,GA,19.0,2.84386E7,3000,0.5,0.1
1,32,GA,19.0,4.28864E7,3000,0.5,0.1
1,64,GA,19.0,8.37391E7,3000,0.5,0.1
1,128,GA,19.0,1.679084E8,3000,0.5,0.1
1,256,GA,19.0,2.732561E8,3000,0.5,0.1
1,512,GA,19.0,5.472599E8,3000,0.5,0.1
1,1024,GA,19.0,9.702487E8,3000,0.5,0.1
