Averaged Runs,Iteration,Algorithm,Fitness,Time (ns),Samples,Keep Pct
1,1,MIMIC,40.0,2.560493E8,5000,0.2
1,2,MIMIC,44.0,2.560145E8,5000,0.2
1,4,MIMIC,48.0,4.110226E8,5000,0.2
1,8,MIMIC,49.0,9.689597E8,5000,0.2
1,16,MIMIC,49.0,1.0945223E9,5000,0.2
1,32,MIMIC,49.0,2.0830327E9,5000,0.2
1,64,MIMIC,49.0,3.367071E9,5000,0.2
1,128,MIMIC,49.0,6.1381971E9,5000,0.2
1,256,MIMIC,48.0,1.18593894E10,5000,0.2
1,512,MIMIC,48.0,2.30743287E10,5000,0.2
1,1024,MIMIC,49.0,4.46776537E10,5000,0.2
