Averaged Runs,Iteration,Algorithm,Fitness,Time (ns),Initial Temp,Decay
1,1,SA,9.0,530200.0,100.0,0.99
1,2,SA,10.0,16300.0,100.0,0.99
1,4,SA,8.0,6600.0,100.0,0.99
1,8,SA,8.0,8200.0,100.0,0.99
1,16,SA,8.0,11300.0,100.0,0.99
1,32,SA,10.0,16200.0,100.0,0.99
1,64,SA,8.0,32200.0,100.0,0.99
1,128,SA,9.0,60000.0,100.0,0.99
1,256,SA,12.0,120600.0,100.0,0.99
1,512,SA,15.0,196700.0,100.0,0.99
1,1024,SA,19.0,278600.0,100.0,0.99
1,2048,SA,18.0,636400.0,100.0,0.99
1,4096,SA,19.0,1532300.0,100.0,0.99
