Averaged Runs,Iteration,Algorithm,Fitness,Time (ns),Initial Temp,Decay
1,1,SA,28.0,485200.0,100.0,0.99
1,2,SA,27.0,9700.0,100.0,0.99
1,4,SA,23.0,8400.0,100.0,0.99
1,8,SA,27.0,12000.0,100.0,0.99
1,16,SA,28.0,13800.0,100.0,0.99
1,32,SA,26.0,21900.0,100.0,0.99
1,64,SA,22.0,39100.0,100.0,0.99
1,128,SA,21.0,160600.0,100.0,0.99
1,256,SA,26.0,150800.0,100.0,0.99
1,512,SA,37.0,241200.0,100.0,0.99
1,1024,SA,44.0,449700.0,100.0,0.99
1,2048,SA,47.0,901100.0,100.0,0.99
1,4096,SA,47.0,1868500.0,100.0,0.99
