Averaged Runs,Iteration,Algorithm,Fitness,Time (ns),Initial Temp,Decay
5,1,SA,22.4,115620.0,1.0,0.99
5,2,SA,25.4,5020.0,1.0,0.99
5,4,SA,24.8,7180.0,1.0,0.99
5,8,SA,25.6,26200.0,1.0,0.99
5,16,SA,25.6,22080.0,1.0,0.99
5,32,SA,26.0,45840.0,1.0,0.99
5,64,SA,26.6,153680.0,1.0,0.99
5,128,SA,26.8,151360.0,1.0,0.99
5,256,SA,27.8,243380.0,1.0,0.99
5,512,SA,28.0,447520.0,1.0,0.99
5,1024,SA,28.0,985040.0,1.0,0.99
5,2048,SA,28.0,2761080.0,1.0,0.99
5,4096,SA,28.0,4217300.0,1.0,0.99
