Averaged Runs,Iteration,Algorithm,Fitness,Time (ns),Pop Size,Mate Pct,Mutate Pct
1,1,GA,37.0,1.30328E7,3000,0.5,0.1
1,2,GA,38.0,9116600.0,3000,0.5,0.1
1,4,GA,38.0,1.50338E7,3000,0.5,0.1
1,8,GA,41.0,2.23388E7,3000,0.5,0.1
1,16,GA,41.0,3.4267E7,3000,0.5,0.1
1,32,GA,46.0,6.03774E7,3000,0.5,0.1
1,64,GA,46.0,1.115547E8,3000,0.5,0.1
1,128,GA,47.0,2.021042E8,3000,0.5,0.1
1,256,GA,48.0,3.311159E8,3000,0.5,0.1
1,512,GA,47.0,6.843462E8,3000,0.5,0.1
1,1024,GA,47.0,1.1905385E9,3000,0.5,0.1
